,filename,label,dir,length,rate
1458,c05man_us_kal_r12.wav,kalyani,train,3.0,16000
1459,c06man_us_kal_r12.wav,kalyani,train,3.0,16000
1460,c07man_us_kal_r12.wav,kalyani,train,3.0,16000
1461,c08man_us_kal_r12.wav,kalyani,train,3.0,16000
1462,c09man_us_kal_r12.wav,kalyani,train,3.0,16000
1463,c010man_us_kal_r12.wav,kalyani,train,3.0,16000
1464,c011man_us_kal_r12.wav,kalyani,train,3.0,16000
1465,c012man_us_kal_r12.wav,kalyani,train,3.0,16000
1466,c013man_us_kal_r12.wav,kalyani,train,3.0,16000
1467,c014man_us_kal_r12.wav,kalyani,train,3.0,16000
1468,c015man_us_kal_r12.wav,kalyani,train,3.0,16000
1469,c016man_us_kal_r12.wav,kalyani,train,3.0,16000
1470,c017man_us_kal_r12.wav,kalyani,train,3.0,16000
1471,c018man_us_kal_r12.wav,kalyani,train,3.0,16000
1472,c019man_us_kal_r12.wav,kalyani,train,3.0,16000
1473,c020man_us_kal_r12.wav,kalyani,train,3.0,16000
1474,c021man_us_kal_r12.wav,kalyani,train,3.0,16000
1475,c022man_us_kal_r12.wav,kalyani,train,3.0,16000
1476,c023man_us_kal_r12.wav,kalyani,train,3.0,16000
1477,c024man_us_kal_r12.wav,kalyani,train,3.0,16000
1478,c025man_us_kal_r12.wav,kalyani,train,3.0,16000
1479,c026man_us_kal_r12.wav,kalyani,train,3.0,16000
1480,c027man_us_kal_r12.wav,kalyani,train,3.0,16000
1481,c028man_us_kal_r12.wav,kalyani,train,3.0,16000
1482,c029man_us_kal_r12.wav,kalyani,train,3.0,16000
1483,c030man_us_kal_r12.wav,kalyani,train,3.0,16000
1484,c031man_us_kal_r12.wav,kalyani,train,3.0,16000
1485,c032man_us_kal_r12.wav,kalyani,train,3.0,16000
1486,c033man_us_kal_r12.wav,kalyani,train,3.0,16000
1487,c034man_us_kal_r12.wav,kalyani,train,3.0,16000
1488,c035man_us_kal_r12.wav,kalyani,train,3.0,16000
1489,c036man_us_kal_r12.wav,kalyani,train,3.0,16000
1490,c037man_us_kal_r12.wav,kalyani,train,3.0,16000
1491,c038man_us_kal_r12.wav,kalyani,train,3.0,16000
1492,c039man_us_kal_r12.wav,kalyani,train,3.0,16000
1493,c040man_us_kal_r12.wav,kalyani,train,3.0,16000
1494,c041man_us_kal_r12.wav,kalyani,train,3.0,16000
1495,c042man_us_kal_r12.wav,kalyani,train,3.0,16000
1496,c043man_us_kal_r12.wav,kalyani,train,3.0,16000
1497,c044man_us_kal_r12.wav,kalyani,train,3.0,16000
1498,c045man_us_kal_r12.wav,kalyani,train,3.0,16000
1499,c046man_us_kal_r12.wav,kalyani,train,3.0,16000
1500,c047man_us_kal_r12.wav,kalyani,train,3.0,16000
1501,c048man_us_kal_r12.wav,kalyani,train,3.0,16000
1502,c049man_us_kal_r12.wav,kalyani,train,3.0,16000
1503,c050man_us_kal_r12.wav,kalyani,train,3.0,16000
1504,c051man_us_kal_r12.wav,kalyani,train,3.0,16000
1505,c052man_us_kal_r12.wav,kalyani,train,3.0,16000
1506,c053man_us_kal_r12.wav,kalyani,train,3.0,16000
1507,c054man_us_kal_r12.wav,kalyani,train,3.0,16000
1508,c055man_us_kal_r12.wav,kalyani,train,3.0,16000
1509,c056man_us_kal_r12.wav,kalyani,train,3.0,16000
1510,c057man_us_kal_r12.wav,kalyani,train,3.0,16000
1511,c058man_us_kal_r12.wav,kalyani,train,3.0,16000
1512,c059man_us_kal_r12.wav,kalyani,train,3.0,16000
1513,c060man_us_kal_r12.wav,kalyani,train,3.0,16000
1514,c061man_us_kal_r12.wav,kalyani,train,3.0,16000
1515,c062man_us_kal_r12.wav,kalyani,train,3.0,16000
1516,c063man_us_kal_r12.wav,kalyani,train,3.0,16000
1517,c064man_us_kal_r12.wav,kalyani,train,3.0,16000
1518,c065man_us_kal_r12.wav,kalyani,train,3.0,16000
1519,c066man_us_kal_r12.wav,kalyani,train,3.0,16000
1520,c067man_us_kal_r12.wav,kalyani,train,3.0,16000
1521,c068man_us_kal_r12.wav,kalyani,train,3.0,16000
1522,c069man_us_kal_r12.wav,kalyani,train,3.0,16000
1523,c070man_us_kal_r12.wav,kalyani,train,3.0,16000
1524,c071man_us_kal_r12.wav,kalyani,train,3.0,16000
1525,c072man_us_kal_r12.wav,kalyani,train,3.0,16000
1526,c073man_us_kal_r12.wav,kalyani,train,3.0,16000
1527,c074man_us_kal_r12.wav,kalyani,train,3.0,16000
1528,c075man_us_kal_r12.wav,kalyani,train,3.0,16000
1529,c076man_us_kal_r12.wav,kalyani,train,3.0,16000
1530,c077man_us_kal_r12.wav,kalyani,train,3.0,16000
1531,c078man_us_kal_r12.wav,kalyani,train,3.0,16000
1532,c079man_us_kal_r12.wav,kalyani,train,3.0,16000
1533,c080man_us_kal_r12.wav,kalyani,train,3.0,16000
1534,c081man_us_kal_r12.wav,kalyani,train,3.0,16000
1535,c082man_us_kal_r12.wav,kalyani,train,3.0,16000
1536,c083man_us_kal_r12.wav,kalyani,train,3.0,16000
1537,c084man_us_kal_r12.wav,kalyani,train,3.0,16000
1538,c085man_us_kal_r12.wav,kalyani,train,3.0,16000
1539,c086man_us_kal_r12.wav,kalyani,train,3.0,16000
1540,c087man_us_kal_r12.wav,kalyani,train,3.0,16000
1541,c088man_us_kal_r12.wav,kalyani,train,3.0,16000
1542,c089man_us_kal_r12.wav,kalyani,train,3.0,16000
1543,c090man_us_kal_r12.wav,kalyani,train,3.0,16000
1544,c091man_us_kal_r12.wav,kalyani,train,3.0,16000
1545,c092man_us_kal_r12.wav,kalyani,train,3.0,16000
1546,c093man_us_kal_r12.wav,kalyani,train,3.0,16000
1547,c094man_us_kal_r12.wav,kalyani,train,3.0,16000
1548,c095man_us_kal_r12.wav,kalyani,train,3.0,16000
1549,c096man_us_kal_r12.wav,kalyani,train,3.0,16000
1550,c097man_us_kal_r12.wav,kalyani,train,3.0,16000
1551,c098man_us_kal_r12.wav,kalyani,train,3.0,16000
1552,c099man_us_kal_r12.wav,kalyani,train,3.0,16000
1553,c0100man_us_kal_r12.wav,kalyani,train,3.0,16000
1554,c0101man_us_kal_r12.wav,kalyani,train,3.0,16000
1555,c0102man_us_kal_r12.wav,kalyani,train,3.0,16000
1556,c0103man_us_kal_r12.wav,kalyani,train,3.0,16000
1557,c0104man_us_kal_r12.wav,kalyani,train,3.0,16000
1558,c0105man_us_kal_r12.wav,kalyani,train,3.0,16000
1559,c0106man_us_kal_r12.wav,kalyani,train,3.0,16000
1560,c0107man_us_kal_r12.wav,kalyani,train,3.0,16000
1561,c0108man_us_kal_r12.wav,kalyani,train,3.0,16000
1562,c0109man_us_kal_r12.wav,kalyani,train,3.0,16000
1563,c0110man_us_kal_r12.wav,kalyani,train,3.0,16000
1564,c0111man_us_kal_r12.wav,kalyani,train,3.0,16000
1565,c0112man_us_kal_r12.wav,kalyani,train,3.0,16000
1566,c0113man_us_kal_r12.wav,kalyani,train,3.0,16000
1567,c0114man_us_kal_r12.wav,kalyani,train,3.0,16000
1568,c0115man_us_kal_r12.wav,kalyani,train,3.0,16000
1569,c0116man_us_kal_r12.wav,kalyani,train,3.0,16000
1570,c0117man_us_kal_r12.wav,kalyani,train,3.0,16000
1571,c0118man_us_kal_r12.wav,kalyani,train,3.0,16000
1572,c0119man_us_kal_r12.wav,kalyani,train,3.0,16000
1573,c0120man_us_kal_r12.wav,kalyani,train,3.0,16000
1574,c0121man_us_kal_r12.wav,kalyani,train,3.0,16000
1575,c0122man_us_kal_r12.wav,kalyani,train,3.0,16000
1576,c0123man_us_kal_r12.wav,kalyani,train,3.0,16000
1577,c0124man_us_kal_r12.wav,kalyani,train,3.0,16000
1578,c0125man_us_kal_r12.wav,kalyani,train,3.0,16000
1579,c0126man_us_kal_r12.wav,kalyani,train,3.0,16000
1580,c0127man_us_kal_r12.wav,kalyani,train,3.0,16000
1581,c0128man_us_kal_r12.wav,kalyani,train,3.0,16000
1582,c0129man_us_kal_r12.wav,kalyani,train,3.0,16000
1583,c0130man_us_kal_r12.wav,kalyani,train,3.0,16000
1584,c0131man_us_kal_r12.wav,kalyani,train,3.0,16000
1585,c0132man_us_kal_r12.wav,kalyani,train,3.0,16000
1586,c0133man_us_kal_r12.wav,kalyani,train,3.0,16000
1587,c0134man_us_kal_r12.wav,kalyani,train,3.0,16000
1588,c0135man_us_kal_r12.wav,kalyani,train,3.0,16000
1589,c0136man_us_kal_r12.wav,kalyani,train,3.0,16000
1590,c01r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1591,c02r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1592,c03r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1593,c04r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1594,c05r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1595,c06r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1596,c07r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1597,c08r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1598,c09r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1599,c010r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1600,c011r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1601,c012r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1602,c013r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1603,c014r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1604,c015r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1605,c016r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1606,c017r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1607,c018r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1608,c019r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1609,c020r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1610,c021r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1611,c022r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1612,c023r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1613,c024r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1614,c025r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1615,c026r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1616,c027r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1617,c028r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1618,c029r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1619,c030r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1620,c031r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1621,c032r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1622,c033r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1623,c034r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1624,c035r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1625,c036r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1626,c037r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1627,c038r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1628,c039r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1629,c040r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1630,c041r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1631,c042r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1632,c043r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1633,c044r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1634,c045r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1635,c046r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1636,c047r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1637,c048r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1638,c049r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1639,c050r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1640,c051r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1641,c052r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1642,c053r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1643,c054r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1644,c055r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1645,c056r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1646,c057r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1647,c058r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1648,c059r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1649,c060r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1650,c061r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1651,c062r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1652,c063r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1653,c064r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1654,c065r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1655,c066r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1656,c067r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1657,c068r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1658,c069r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1659,c070r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1660,c071r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1661,c072r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1662,c073r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1663,c074r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1664,c075r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1665,c076r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1666,c077r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1667,c078r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1668,c079r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1669,c080r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1670,c081r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1671,c082r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1672,c083r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1673,c084r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1674,c085r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1675,c086r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1676,c087r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1677,c088r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1678,c089r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1679,c090r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1680,c091r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1681,c092r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1682,c093r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1683,c094r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1684,c095r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1685,c096r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1686,c097r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1687,c098r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1688,c099r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1689,c0100r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1690,c0101r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1691,c0102r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1692,c0103r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1693,c0104r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1694,c0105r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1695,c0106r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1696,c0107r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1697,c0108r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1698,c0109r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1699,c0110r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1700,c0111r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1701,c0112r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1702,c0113r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1703,c0114r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1704,c0115r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1705,c0116r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1706,c0117r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1707,c0118r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1708,c0119r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1709,c0120r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1710,c0121r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1711,c0122r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1712,c0123r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1713,c0124r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1714,c0125r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1715,c0126r3_fl_sm_kal.wav,kalyani,train,3.0,16000
1716,c01fl_smc_kal004_13.wav,kalyani,train,3.0,16000
1717,c02fl_smc_kal004_13.wav,kalyani,train,3.0,16000
1718,c03fl_smc_kal004_13.wav,kalyani,train,3.0,16000
1719,c04fl_smc_kal004_13.wav,kalyani,train,3.0,16000
1720,c05fl_smc_kal004_13.wav,kalyani,train,3.0,16000
1721,c06fl_smc_kal004_13.wav,kalyani,train,3.0,16000
1722,c07fl_smc_kal004_13.wav,kalyani,train,3.0,16000
1723,c08fl_smc_kal004_13.wav,kalyani,train,3.0,16000
1724,c09fl_smc_kal004_13.wav,kalyani,train,3.0,16000
1725,c010fl_smc_kal004_13.wav,kalyani,train,3.0,16000
1726,c011fl_smc_kal004_13.wav,kalyani,train,3.0,16000
1727,c012fl_smc_kal004_13.wav,kalyani,train,3.0,16000
1728,c013fl_smc_kal004_13.wav,kalyani,train,3.0,16000
1729,c01vio_lj_kam003_3.wav,kamboji,train,3.0,16000
1730,c02vio_lj_kam003_3.wav,kamboji,train,3.0,16000
1731,c03vio_lj_kam003_3.wav,kamboji,train,3.0,16000
1732,c04vio_lj_kam003_3.wav,kamboji,train,3.0,16000
1733,c05vio_lj_kam003_3.wav,kamboji,train,3.0,16000
1734,c06vio_lj_kam003_3.wav,kamboji,train,3.0,16000
1735,c07vio_lj_kam003_3.wav,kamboji,train,3.0,16000
1736,c08vio_lj_kam003_3.wav,kamboji,train,3.0,16000
1737,c09vio_lj_kam003_3.wav,kamboji,train,3.0,16000
1738,c010vio_lj_kam003_3.wav,kamboji,train,3.0,16000
1739,c011vio_lj_kam003_3.wav,kamboji,train,3.0,16000
1740,c012vio_lj_kam003_3.wav,kamboji,train,3.0,16000
1741,c013vio_lj_kam003_3.wav,kamboji,train,3.0,16000
1742,c01fl_ss_kam002_15.wav,kamboji,train,3.0,16000
1743,c02fl_ss_kam002_15.wav,kamboji,train,3.0,16000
1744,c03fl_ss_kam002_15.wav,kamboji,train,3.0,16000
1745,c04fl_ss_kam002_15.wav,kamboji,train,3.0,16000
1746,c05fl_ss_kam002_15.wav,kamboji,train,3.0,16000
1747,c06fl_ss_kam002_15.wav,kamboji,train,3.0,16000
1748,c07fl_ss_kam002_15.wav,kamboji,train,3.0,16000
1749,c08fl_ss_kam002_15.wav,kamboji,train,3.0,16000
1750,c09fl_ss_kam002_15.wav,kamboji,train,3.0,16000
1751,c010fl_ss_kam002_15.wav,kamboji,train,3.0,16000
1752,c011fl_ss_kam002_15.wav,kamboji,train,3.0,16000
1753,c01fl_ss_kam002_14.wav,kamboji,train,3.0,16000
1754,c02fl_ss_kam002_14.wav,kamboji,train,3.0,16000
1755,c03fl_ss_kam002_14.wav,kamboji,train,3.0,16000
1756,c04fl_ss_kam002_14.wav,kamboji,train,3.0,16000
1757,c05fl_ss_kam002_14.wav,kamboji,train,3.0,16000
1758,c06fl_ss_kam002_14.wav,kamboji,train,3.0,16000
1759,c07fl_ss_kam002_14.wav,kamboji,train,3.0,16000
1760,c08fl_ss_kam002_14.wav,kamboji,train,3.0,16000
1761,c09fl_ss_kam002_14.wav,kamboji,train,3.0,16000
1762,c010fl_ss_kam002_14.wav,kamboji,train,3.0,16000
1763,c011fl_ss_kam002_14.wav,kamboji,train,3.0,16000
1764,c012fl_ss_kam002_14.wav,kamboji,train,3.0,16000
1765,c01vee_eg_kam001_6.wav,kamboji,train,3.0,16000
1766,c02vee_eg_kam001_6.wav,kamboji,train,3.0,16000
1767,c03vee_eg_kam001_6.wav,kamboji,train,3.0,16000
1768,c04vee_eg_kam001_6.wav,kamboji,train,3.0,16000
1769,c05vee_eg_kam001_6.wav,kamboji,train,3.0,16000
1770,c06vee_eg_kam001_6.wav,kamboji,train,3.0,16000
1771,c07vee_eg_kam001_6.wav,kamboji,train,3.0,16000
1772,c08vee_eg_kam001_6.wav,kamboji,train,3.0,16000
1773,c09vee_eg_kam001_6.wav,kamboji,train,3.0,16000
1774,c010vee_eg_kam001_6.wav,kamboji,train,3.0,16000
1775,c011vee_eg_kam001_6.wav,kamboji,train,3.0,16000
1776,c012vee_eg_kam001_6.wav,kamboji,train,3.0,16000
1777,c013vee_eg_kam001_6.wav,kamboji,train,3.0,16000
1778,c01vio_lj_kam003_2.wav,kamboji,train,3.0,16000
1779,c02vio_lj_kam003_2.wav,kamboji,train,3.0,16000
1780,c03vio_lj_kam003_2.wav,kamboji,train,3.0,16000
1781,c04vio_lj_kam003_2.wav,kamboji,train,3.0,16000
1782,c05vio_lj_kam003_2.wav,kamboji,train,3.0,16000
1783,c06vio_lj_kam003_2.wav,kamboji,train,3.0,16000
1784,c07vio_lj_kam003_2.wav,kamboji,train,3.0,16000
1785,c08vio_lj_kam003_2.wav,kamboji,train,3.0,16000
1786,c09vio_lj_kam003_2.wav,kamboji,train,3.0,16000
1787,c010vio_lj_kam003_2.wav,kamboji,train,3.0,16000
1788,c011vio_lj_kam003_2.wav,kamboji,train,3.0,16000
1789,c012vio_lj_kam003_2.wav,kamboji,train,3.0,16000
1790,c013vio_lj_kam003_2.wav,kamboji,train,3.0,16000
1791,c01vee_eg_kam001_4.wav,kamboji,train,3.0,16000
1792,c02vee_eg_kam001_4.wav,kamboji,train,3.0,16000
1793,c03vee_eg_kam001_4.wav,kamboji,train,3.0,16000
1794,c04vee_eg_kam001_4.wav,kamboji,train,3.0,16000
1795,c05vee_eg_kam001_4.wav,kamboji,train,3.0,16000
1796,c06vee_eg_kam001_4.wav,kamboji,train,3.0,16000
1797,c07vee_eg_kam001_4.wav,kamboji,train,3.0,16000
1798,c08vee_eg_kam001_4.wav,kamboji,train,3.0,16000
1799,c09vee_eg_kam001_4.wav,kamboji,train,3.0,16000
1800,c010vee_eg_kam001_4.wav,kamboji,train,3.0,16000
1801,c011vee_eg_kam001_4.wav,kamboji,train,3.0,16000
1802,c012vee_eg_kam001_4.wav,kamboji,train,3.0,16000
1803,c013vee_eg_kam001_4.wav,kamboji,train,3.0,16000
1804,c01fl_ss_kam002_16.wav,kamboji,train,3.0,16000
1805,c02fl_ss_kam002_16.wav,kamboji,train,3.0,16000
1806,c03fl_ss_kam002_16.wav,kamboji,train,3.0,16000
1807,c04fl_ss_kam002_16.wav,kamboji,train,3.0,16000
1808,c05fl_ss_kam002_16.wav,kamboji,train,3.0,16000
1809,c06fl_ss_kam002_16.wav,kamboji,train,3.0,16000
1810,c07fl_ss_kam002_16.wav,kamboji,train,3.0,16000
1811,c08fl_ss_kam002_16.wav,kamboji,train,3.0,16000
1812,c09fl_ss_kam002_16.wav,kamboji,train,3.0,16000
1813,c010fl_ss_kam002_16.wav,kamboji,train,3.0,16000
1814,c011fl_ss_kam002_16.wav,kamboji,train,3.0,16000
1815,c012fl_ss_kam002_16.wav,kamboji,train,3.0,16000
1816,c013fl_ss_kam002_16.wav,kamboji,train,3.0,16000
1817,c01vee_eg_kam001_5.wav,kamboji,train,3.0,16000
1818,c02vee_eg_kam001_5.wav,kamboji,train,3.0,16000
1819,c03vee_eg_kam001_5.wav,kamboji,train,3.0,16000
1820,c04vee_eg_kam001_5.wav,kamboji,train,3.0,16000
1821,c05vee_eg_kam001_5.wav,kamboji,train,3.0,16000
1822,c06vee_eg_kam001_5.wav,kamboji,train,3.0,16000
1823,c07vee_eg_kam001_5.wav,kamboji,train,3.0,16000
1824,c08vee_eg_kam001_5.wav,kamboji,train,3.0,16000
1825,c09vee_eg_kam001_5.wav,kamboji,train,3.0,16000
1826,c010vee_eg_kam001_5.wav,kamboji,train,3.0,16000
1827,c011vee_eg_kam001_5.wav,kamboji,train,3.0,16000
1828,c012vee_eg_kam001_5.wav,kamboji,train,3.0,16000
1829,c013vee_eg_kam001_5.wav,kamboji,train,3.0,16000
1830,c01vio_lj_kam003_1.wav,kamboji,train,3.0,16000
1831,c02vio_lj_kam003_1.wav,kamboji,train,3.0,16000
1832,c03vio_lj_kam003_1.wav,kamboji,train,3.0,16000
1833,c04vio_lj_kam003_1.wav,kamboji,train,3.0,16000
1834,c05vio_lj_kam003_1.wav,kamboji,train,3.0,16000
1835,c06vio_lj_kam003_1.wav,kamboji,train,3.0,16000
1836,c07vio_lj_kam003_1.wav,kamboji,train,3.0,16000
1837,c08vio_lj_kam003_1.wav,kamboji,train,3.0,16000
1838,c09vio_lj_kam003_1.wav,kamboji,train,3.0,16000
1839,c010vio_lj_kam003_1.wav,kamboji,train,3.0,16000
1840,c011vio_lj_kam003_1.wav,kamboji,train,3.0,16000
1841,c012vio_lj_kam003_1.wav,kamboji,train,3.0,16000
1842,c013vio_lj_kam003_1.wav,kamboji,train,3.0,16000
1843,c01vio_lj_kam003_5.wav,kamboji,train,3.0,16000
1844,c02vio_lj_kam003_5.wav,kamboji,train,3.0,16000
1845,c03vio_lj_kam003_5.wav,kamboji,train,3.0,16000
1846,c04vio_lj_kam003_5.wav,kamboji,train,3.0,16000
1847,c05vio_lj_kam003_5.wav,kamboji,train,3.0,16000
1848,c06vio_lj_kam003_5.wav,kamboji,train,3.0,16000
1849,c07vio_lj_kam003_5.wav,kamboji,train,3.0,16000
1850,c08vio_lj_kam003_5.wav,kamboji,train,3.0,16000
1851,c09vio_lj_kam003_5.wav,kamboji,train,3.0,16000
1852,c010vio_lj_kam003_5.wav,kamboji,train,3.0,16000
1853,c011vio_lj_kam003_5.wav,kamboji,train,3.0,16000
1854,c012vio_lj_kam003_5.wav,kamboji,train,3.0,16000
1855,c013vio_lj_kam003_5.wav,kamboji,train,3.0,16000
1856,c01vee_eg_kam001_1.wav,kamboji,train,3.0,16000
1857,c02vee_eg_kam001_1.wav,kamboji,train,3.0,16000
1858,c03vee_eg_kam001_1.wav,kamboji,train,3.0,16000
1859,c04vee_eg_kam001_1.wav,kamboji,train,3.0,16000
1860,c05vee_eg_kam001_1.wav,kamboji,train,3.0,16000
1861,c06vee_eg_kam001_1.wav,kamboji,train,3.0,16000
1862,c07vee_eg_kam001_1.wav,kamboji,train,3.0,16000
1863,c08vee_eg_kam001_1.wav,kamboji,train,3.0,16000
1864,c09vee_eg_kam001_1.wav,kamboji,train,3.0,16000
1865,c010vee_eg_kam001_1.wav,kamboji,train,3.0,16000
1866,c011vee_eg_kam001_1.wav,kamboji,train,3.0,16000
1867,c012vee_eg_kam001_1.wav,kamboji,train,3.0,16000
1868,c013vee_eg_kam001_1.wav,kamboji,train,3.0,16000
1869,c01man_us_kam006_12.wav,kamboji,train,3.0,16000
1870,c02man_us_kam006_12.wav,kamboji,train,3.0,16000
1871,c03man_us_kam006_12.wav,kamboji,train,3.0,16000
1872,c04man_us_kam006_12.wav,kamboji,train,3.0,16000
1873,c05man_us_kam006_12.wav,kamboji,train,3.0,16000
1874,c06man_us_kam006_12.wav,kamboji,train,3.0,16000
